...1,list_ID,common_name,scientific_name,date,time,count,duration,location,latitude,longitude,count_tot,month,year
4052,S56470322,European Starling,Sturnus vulgaris,2019-05-18,19:16:00,1,59,US-OK,36.1301108,-95.9731293,47,5,2019
4053,S64885104,European Starling,Sturnus vulgaris,2020-02-22,09:33:00,16,45,US-OK,35.872406,-95.401213,153,2,2020
4054,S64885098,European Starling,Sturnus vulgaris,2020-02-22,10:39:00,15,24,US-OK,35.9322711,-95.2811987,89,2,2020
4055,S36840493,European Starling,Sturnus vulgaris,2017-05-13,09:00:00,2,10,US-MO,38.8291565,-91.0498206,13,5,2017
4372,S18486321,American Robin,Turdus migratorius,2014-05-17,08:30:00,2,90,US-VT,43.7615212,-73.3468035,58,5,2014
4373,S37097000,American Robin,Turdus migratorius,2017-05-23,14:06:00,2,50,US-VT,44.097019,-73.342045100000007,44,5,2017
4374,S37075088,American Robin,Turdus migratorius,2017-05-22,18:17:00,2,9,US-VT,43.7829965,-73.3154315,61,5,2017
4375,S18503364,American Robin,Turdus migratorius,2014-05-20,15:00:00,4,180,US-VT,43.8264,-73.3808,66,5,2014
4376,S46841669,American Robin,Turdus migratorius,2018-06-26,07:45:00,2,120,US-VT,43.77954,-73.29591,61,6,2018
4377,S46861277,American Robin,Turdus migratorius,2018-06-28,19:00:00,3,45,US-VT,43.77954,-73.29591,45,6,2018
4378,S46841377,American Robin,Turdus migratorius,2018-06-27,17:00:00,1,20,US-VT,43.957922,-73.011348,12,6,2018
4379,S17601243,American Robin,Turdus migratorius,2014-03-25,16:30:00,4,180,US-NM,35.0990608,-106.4779472,77,3,2014
4380,S36840519,American Robin,Turdus migratorius,2017-05-13,15:40:00,2,20,US-MO,38.8861469,-92.25842,64,5,2017
4381,S111728537,American Robin,Turdus migratorius,2022-05-30,08:08:00,6,302,US-OK,36.850766,-102.8821564,100,5,2022
4382,S44577908,American Robin,Turdus migratorius,2018-04-14,15:50:00,4,208,US-MO,38.482151,-90.8242569,222,4,2018
4383,S19828501,American Robin,Turdus migratorius,2014-09-13,16:00:00,4,90,US-OH,39.1177418,-84.6995258,37,9,2014
4384,S89739368,American Robin,Turdus migratorius,2021-06-06,11:44:00,1,166,US-IL,38.7746894,-89.694683,30,6,2021
4385,S1561517,American Robin,Turdus migratorius,2004-02-10,08:15:00,2,45,US-CA,37.95743,-119.12198,9,2,2004
4386,S1612884,American Robin,Turdus migratorius,2004-02-22,10:00:00,5,105,US-CA,38.01634,-119.123795,43,2,2004
4387,S54632771,American Robin,Turdus migratorius,2019-04-06,11:20:00,3,122,US-OK,36.2081998,-96.0600758,40,4,2019
4388,S77745729,American Robin,Turdus migratorius,2020-12-20,11:59:00,4,72,US-OK,36.2081998,-96.0600758,57,12,2020
4389,S80524373,American Robin,Turdus migratorius,2021-02-06,10:33:00,1,93,US-OK,36.2081998,-96.0600758,58,2,2021
4390,S46663569,American Robin,Turdus migratorius,2018-06-19,13:57:00,3,90,US-ME,44.5898664,-70.9472501,17,6,2018
4391,S89601041,American Robin,Turdus migratorius,2021-06-04,10:56:00,3,121,US-IN,39.7967658,-86.7772937,41,6,2021
4392,S97972024,American Robin,Turdus migratorius,2021-11-23,07:29:00,2,143,US-CA,33.7477559,-116.7226084,58,11,2021
4393,S97993874,American Robin,Turdus migratorius,2021-11-23,14:11:00,1,112,US-CA,33.6612818,-116.579597,59,11,2021
4394,S18131445,American Robin,Turdus migratorius,2014-04-27,09:00:00,1,120,US-CA,32.7297356,-117.1503818,117,4,2014
4395,S41909811,American Robin,Turdus migratorius,2018-01-14,14:01:00,75,100,US-MO,38.70534,-90.74048,227,1,2018
4396,S36840471,American Robin,Turdus migratorius,2017-05-13,07:00:00,2,60,US-MO,38.6360813,-90.7679701,79,5,2017
4397,S38281523,American Robin,Turdus migratorius,2017-07-23,08:50:00,1,182,US-MO,38.6078608,-90.489826,70,7,2017
4398,S41155853,American Robin,Turdus migratorius,2017-12-17,12:40:00,8,106,US-MO,38.6228053,-90.344224,108,12,2017
4399,S43354053,American Robin,Turdus migratorius,2018-03-03,17:34:00,4,42,US-MO,38.6228053,-90.344224,72,3,2018
4400,S37773842,American Robin,Turdus migratorius,2017-06-24,11:52:00,1,79,US-MO,38.5474,-90.4319,28,6,2017
4401,S33985177,American Robin,Turdus migratorius,2017-01-28,10:00:00,25,35,US-MO,38.5786266,-90.3233192,53,1,2017
4402,S89691666,American Robin,Turdus migratorius,2021-06-05,19:41:00,3,19,US-MO,38.624097,-90.292012,7,6,2021
4403,S45195604,American Robin,Turdus migratorius,2018-05-02,19:16:00,4,28,US-MO,38.6219912,-90.275188,28,5,2018
4404,S18386525,American Robin,Turdus migratorius,2014-05-14,10:45:00,5,15,US-MO,38.637439,-90.2565372,20,5,2014
4405,S17855769,American Robin,Turdus migratorius,2014-04-12,08:45:00,50,120,US-MO,38.690995,-90.2349186,200,4,2014
4406,S17366458,American Robin,Turdus migratorius,2014-03-08,10:18:00,2,10,US-MO,38.6177423,-90.2783489,8,3,2014
4407,S17365487,American Robin,Turdus migratorius,2014-03-08,09:10:00,4,20,US-MO,38.614255,-90.2916527,84,3,2014
4408,S16536879,American Robin,Turdus migratorius,2014-01-27,14:30:00,2,45,US-MO,38.6389068,-90.2853806,275,1,2014
4409,S17223714,American Robin,Turdus migratorius,2014-02-27,08:40:00,56,45,US-MO,38.6389068,-90.2853806,237,2,2014
4410,S17294044,American Robin,Turdus migratorius,2014-03-04,08:15:00,15,45,US-MO,38.6389068,-90.2853806,92,3,2014
4411,S17324171,American Robin,Turdus migratorius,2014-03-05,08:20:00,25,50,US-MO,38.6389068,-90.2853806,167,3,2014
4412,S17334391,American Robin,Turdus migratorius,2014-03-06,08:20:00,30,55,US-MO,38.6389068,-90.2853806,214,3,2014
4413,S17345055,American Robin,Turdus migratorius,2014-03-07,08:20:00,31,55,US-MO,38.6389068,-90.2853806,276,3,2014
4414,S17377851,American Robin,Turdus migratorius,2014-03-09,15:45:00,6,80,US-MO,38.6389068,-90.2853806,118,3,2014
4415,S17410868,American Robin,Turdus migratorius,2014-03-12,08:20:00,41,45,US-MO,38.6389068,-90.2853806,257,3,2014
4416,S17437862,American Robin,Turdus migratorius,2014-03-14,08:00:00,36,60,US-MO,38.6389068,-90.2853806,181,3,2014
4417,S17543272,American Robin,Turdus migratorius,2014-03-20,09:20:00,33,80,US-MO,38.6389068,-90.2853806,102,3,2014
4418,S17716042,American Robin,Turdus migratorius,2014-04-02,16:00:00,33,40,US-MO,38.6389068,-90.2853806,134,4,2014
4419,S17760108,American Robin,Turdus migratorius,2014-04-05,18:00:00,34,30,US-MO,38.6389068,-90.2853806,145,4,2014
4420,S17798169,American Robin,Turdus migratorius,2014-04-07,18:00:00,25,45,US-MO,38.6389068,-90.2853806,96,4,2014
4421,S17841108,American Robin,Turdus migratorius,2014-04-11,09:30:00,9,60,US-MO,38.6389068,-90.2853806,103,4,2014
4422,S17891506,American Robin,Turdus migratorius,2014-04-14,09:00:00,35,90,US-MO,38.6389068,-90.2853806,203,4,2014
4423,S17931688,American Robin,Turdus migratorius,2014-04-17,08:00:00,20,120,US-MO,38.6389068,-90.2853806,307,4,2014
4424,S17944532,American Robin,Turdus migratorius,2014-04-18,08:45:00,8,10,US-MO,38.6389068,-90.2853806,45,4,2014
4425,S18038666,American Robin,Turdus migratorius,2014-04-22,18:30:00,15,75,US-MO,38.6389068,-90.2853806,76,4,2014
4426,S18164541,American Robin,Turdus migratorius,2014-05-01,08:30:00,8,60,US-MO,38.6389068,-90.2853806,91,5,2014
4427,S18284435,American Robin,Turdus migratorius,2014-05-08,08:20:00,23,90,US-MO,38.6389068,-90.2853806,130,5,2014
4428,S18301776,American Robin,Turdus migratorius,2014-05-09,08:40:00,15,0,US-MO,38.6389068,-90.2853806,28,5,2014
4429,S18767759,American Robin,Turdus migratorius,2014-06-12,08:30:00,15,60,US-MO,38.6389068,-90.2853806,77,6,2014
4430,S19781842,American Robin,Turdus migratorius,2014-09-09,08:30:00,8,45,US-MO,38.6389068,-90.2853806,74,9,2014
4431,S19854966,American Robin,Turdus migratorius,2014-09-16,18:30:00,6,45,US-MO,38.6389068,-90.2853806,58,9,2014
4432,S20016034,American Robin,Turdus migratorius,2014-10-03,08:45:00,18,45,US-MO,38.6389068,-90.2853806,189,10,2014
4433,S20047706,American Robin,Turdus migratorius,2014-10-06,08:45:00,25,60,US-MO,38.6389068,-90.2853806,105,10,2014
4434,S20893308,American Robin,Turdus migratorius,2014-12-13,10:30:00,8,120,US-MO,38.6389068,-90.2853806,144,12,2014
4435,S20987277,American Robin,Turdus migratorius,2014-12-22,09:30:00,40,60,US-MO,38.6389068,-90.2853806,177,12,2014
4436,S21095947,American Robin,Turdus migratorius,2014-12-31,08:00:00,1,120,US-MO,38.6389068,-90.2853806,322,12,2014
4437,S22257298,American Robin,Turdus migratorius,2015-03-09,13:00:00,8,20,US-MO,38.6389068,-90.2853806,51,3,2015
4438,S23465605,American Robin,Turdus migratorius,2015-05-15,18:30:00,22,30,US-MO,38.6389068,-90.2853806,104,5,2015
4439,S24840940,American Robin,Turdus migratorius,2015-08-30,07:00:00,5,60,US-MO,38.6389068,-90.2853806,51,8,2015
4440,S25963234,American Robin,Turdus migratorius,2015-11-22,08:30:00,6,45,US-MO,38.6389068,-90.2853806,78,11,2015
4441,S29265867,American Robin,Turdus migratorius,2016-04-27,08:00:00,8,45,US-MO,38.6389068,-90.2853806,87,4,2016
4442,S29505290,American Robin,Turdus migratorius,2016-05-08,13:30:00,5,90,US-MO,38.6383932,-90.267979,43,5,2016
4443,S31926545,American Robin,Turdus migratorius,2016-10-06,12:00:00,1,60,US-MO,38.6389068,-90.2853806,82,10,2016
4444,S32025863,American Robin,Turdus migratorius,2016-10-13,13:15:00,5,60,US-MO,38.6389068,-90.2853806,32,10,2016
4445,S33616660,American Robin,Turdus migratorius,2017-01-12,07:00:00,10,90,US-MO,38.6389068,-90.2853806,272,1,2017
4446,S33780633,American Robin,Turdus migratorius,2017-01-19,07:01:00,5,56,US-MO,38.6389068,-90.2853806,240,1,2017
4447,S33809874,American Robin,Turdus migratorius,2017-01-20,16:26:00,12,59,US-MO,38.6389068,-90.2853806,188,1,2017
4448,S35533959,American Robin,Turdus migratorius,2017-03-30,07:05:00,40,100,US-MO,38.6389068,-90.2853806,283,3,2017
4449,S35594469,American Robin,Turdus migratorius,2017-03-31,17:47:00,3,80,US-MO,38.6389068,-90.2853806,84,3,2017
4450,S35654197,American Robin,Turdus migratorius,2017-04-02,18:46:00,8,37,US-MO,38.6389068,-90.2853806,36,4,2017
4451,S35698031,American Robin,Turdus migratorius,2017-04-04,07:00:00,40,127,US-MO,38.6389068,-90.2853806,369,4,2017
4452,S35918417,American Robin,Turdus migratorius,2017-04-13,06:59:00,50,109,US-MO,38.6389068,-90.2853806,247,4,2017
4453,S36118134,American Robin,Turdus migratorius,2017-04-20,07:00:00,45,98,US-MO,38.6389068,-90.2853806,237,4,2017
4454,S36305628,American Robin,Turdus migratorius,2017-04-27,06:56:00,40,121,US-MO,38.6389068,-90.2853806,260,4,2017
4455,S36840525,American Robin,Turdus migratorius,2017-05-13,18:00:00,15,45,US-MO,38.6389068,-90.2853806,114,5,2017
4456,S36956314,American Robin,Turdus migratorius,2017-05-18,07:04:00,6,126,US-MO,38.6389068,-90.2853806,140,5,2017
4457,S37297406,American Robin,Turdus migratorius,2017-05-31,18:29:00,18,61,US-MO,38.6389068,-90.2853806,70,5,2017
4458,S37374545,American Robin,Turdus migratorius,2017-06-04,07:53:00,5,118,US-MO,38.6389068,-90.2853806,108,6,2017
4459,S38541052,American Robin,Turdus migratorius,2017-08-08,07:05:00,35,85,US-MO,38.6389068,-90.2853806,281,8,2017
4460,S39363513,American Robin,Turdus migratorius,2017-09-24,08:30:00,2,101,US-MO,38.6389068,-90.2853806,45,9,2017
4461,S42135357,American Robin,Turdus migratorius,2018-01-21,13:37:00,2,127,US-MO,38.6389068,-90.2853806,275,1,2018
4462,S44103398,American Robin,Turdus migratorius,2018-03-30,19:12:00,25,32,US-MO,38.6389068,-90.2853806,104,3,2018
4463,S45158368,American Robin,Turdus migratorius,2018-05-01,18:23:00,6,86,US-MO,38.6389068,-90.2853806,67,5,2018
4464,S45233334,American Robin,Turdus migratorius,2018-05-03,13:54:00,4,55,US-MO,38.6389068,-90.2853806,55,5,2018
4465,S49032262,American Robin,Turdus migratorius,2018-10-07,12:30:00,2,60,US-MO,38.6383932,-90.267979,28,10,2018
4466,S49551085,American Robin,Turdus migratorius,2018-10-25,13:30:00,6,70,US-MO,38.6389068,-90.2853806,63,10,2018
4467,S56350152,American Robin,Turdus migratorius,2019-05-16,09:24:00,4,102,US-MO,38.6389068,-90.2853806,85,5,2019
4468,S89689436,American Robin,Turdus migratorius,2021-06-05,17:55:00,1,85,US-MO,38.6383932,-90.267979,56,6,2021
4469,S89715685,American Robin,Turdus migratorius,2021-06-06,08:01:00,1,74,US-MO,38.6389068,-90.2853806,57,6,2021
4470,S17750325,American Robin,Turdus migratorius,2014-04-05,07:45:00,31,120,US-MO,38.636316,-90.296545,126,4,2014
4471,S17836663,American Robin,Turdus migratorius,2014-04-10,08:30:00,8,120,US-MO,38.636316,-90.296545,87,4,2014
4472,S19755048,American Robin,Turdus migratorius,2014-09-06,17:00:00,12,60,US-MO,38.636316,-90.296545,84,9,2014
4473,S19761146,American Robin,Turdus migratorius,2014-09-07,08:30:00,18,180,US-MO,38.636316,-90.296545,105,9,2014
4474,S43574572,American Robin,Turdus migratorius,2018-03-11,18:08:00,9,64,US-MO,38.636316,-90.296545,107,3,2018
4475,S89709965,American Robin,Turdus migratorius,2021-06-06,07:02:00,1,49,US-MO,38.636316,-90.296545,15,6,2021
4476,S17559350,American Robin,Turdus migratorius,2014-03-22,18:20:00,8,40,US-MO,38.6217659,-90.3034544,45,3,2014
4477,S17451952,American Robin,Turdus migratorius,2014-03-15,15:45:00,38,80,US-MO,38.6129807,-90.2593803,112,3,2014
4478,S17575595,American Robin,Turdus migratorius,2014-03-23,15:30:00,30,90,US-MO,38.6129807,-90.2593803,123,3,2014
4479,S22239405,American Robin,Turdus migratorius,2015-03-08,11:45:00,8,120,US-MO,38.6129807,-90.2593803,75,3,2015
4480,S27224092,American Robin,Turdus migratorius,2016-01-30,13:00:00,8,90,US-MO,38.6129807,-90.2593803,71,1,2016
4481,S37507879,American Robin,Turdus migratorius,2017-06-10,08:50:00,9,90,US-MO,38.6129807,-90.2593803,56,6,2017
4482,S41266689,American Robin,Turdus migratorius,2017-12-23,08:41:00,13,80,US-MO,38.6129807,-90.2593803,58,12,2017
4483,S43760440,American Robin,Turdus migratorius,2018-03-18,15:54:00,17,71,US-MO,38.6129807,-90.2593803,74,3,2018
4484,S44377158,American Robin,Turdus migratorius,2018-04-08,16:11:00,12,62,US-MO,38.6129807,-90.2593803,53,4,2018
4485,S45362421,American Robin,Turdus migratorius,2018-05-06,09:35:00,2,134,US-MO,38.6129807,-90.2593803,86,5,2018
4486,S38628943,American Robin,Turdus migratorius,2017-08-13,15:48:00,1,55,US-MO,38.5605873,-90.2872912,164,8,2017
4487,S17191282,American Robin,Turdus migratorius,2014-02-25,09:45:00,5,10,US-MO,38.6312204,-90.2699375,36,2,2014
4488,S17365974,American Robin,Turdus migratorius,2014-03-08,09:45:00,10,45,US-MO,38.607414,-90.2825546,86,3,2014
4489,S17873207,American Robin,Turdus migratorius,2014-04-13,10:45:00,50,150,US-MO,38.6066358,-90.2582139,198,4,2014
4490,S21127561,American Robin,Turdus migratorius,2015-01-01,14:30:00,10,90,US-MO,38.6066358,-90.2582139,151,1,2015
4491,S36184977,American Robin,Turdus migratorius,2017-04-22,18:16:00,10,88,US-MO,38.6066358,-90.2582139,64,4,2017
4492,S36840529,American Robin,Turdus migratorius,2017-05-13,19:00:00,6,90,US-MO,38.6066358,-90.2582139,56,5,2017
4493,S37165903,American Robin,Turdus migratorius,2017-05-26,18:09:00,19,69,US-MO,38.6066358,-90.2582139,79,5,2017
4494,S40885710,American Robin,Turdus migratorius,2017-12-03,12:29:00,1,56,US-MO,38.6066358,-90.2582139,56,12,2017
4495,S45352298,American Robin,Turdus migratorius,2018-05-06,08:05:00,4,50,US-MO,38.6066358,-90.2582139,58,5,2018
4496,S16531535,American Robin,Turdus migratorius,2014-01-26,09:00:00,2,20,US-MA,42.3673751,-71.0498393,10,1,2014
4497,S65338838,American Robin,Turdus migratorius,2020-03-01,16:23:00,6,38,US-OK,36.152075,-95.9778614,49,3,2020
4498,S65566629,American Robin,Turdus migratorius,2020-03-08,10:28:00,6,24,US-OK,36.152075,-95.9778614,35,3,2020
4499,S65902721,American Robin,Turdus migratorius,2020-03-17,11:41:00,2,55,US-OK,36.1043584,-95.982836699999993,86,3,2020
4500,S67289842,American Robin,Turdus migratorius,2020-04-15,18:54:00,12,48,US-OK,36.1441138,-95.9327686,43,4,2020
4501,S81668053,American Robin,Turdus migratorius,2021-02-15,15:30:00,15,15,US-OK,36.1441138,-95.9327686,79,2,2021
4502,S67472609,American Robin,Turdus migratorius,2020-04-04,18:22:00,3,42,US-OK,36.1436101,-95.9338497,387,4,2020
4503,S66184821,American Robin,Turdus migratorius,2020-03-24,18:09:00,29,58,US-OK,36.1431952,-95.9334761,3154,3,2020
4504,S66295846,American Robin,Turdus migratorius,2020-03-27,18:53:00,2,8,US-OK,36.1431952,-95.9334761,887,3,2020
4505,S66797781,American Robin,Turdus migratorius,2020-04-07,18:37:00,6,32,US-OK,36.1431952,-95.9334761,30,4,2020
4506,S66844842,American Robin,Turdus migratorius,2020-04-08,19:37:00,2,34,US-OK,36.1431952,-95.9334761,176,4,2020
4507,S68524485,American Robin,Turdus migratorius,2020-05-06,19:38:00,2,54,US-OK,36.1431952,-95.9334761,27,5,2020
4508,S68032156,American Robin,Turdus migratorius,2020-04-29,10:01:00,1,38,US-OK,36.1433479,-95.9096313,43,4,2020
4509,S84766529,American Robin,Turdus migratorius,2021-04-04,11:17:00,1,32,US-OK,36.1433479,-95.9096313,37,4,2021
4510,S67357157,American Robin,Turdus migratorius,2020-04-17,11:15:00,1,19,US-OK,36.1444029,-95.9092834,63,4,2020
4511,S68032703,American Robin,Turdus migratorius,2020-04-29,10:01:00,1,40,US-OK,36.1444029,-95.9092834,44,4,2020
4512,S68152310,American Robin,Turdus migratorius,2020-04-30,19:12:00,4,13,US-OK,36.1514978,-95.9796871,33,4,2020
4513,S68100906,American Robin,Turdus migratorius,2020-04-30,09:33:00,1,39,US-OK,36.1501278,-95.8943009,59,4,2020
4514,S80867279,American Robin,Turdus migratorius,2021-02-12,07:00:00,2,17,US-OK,36.1441933,-95.933674,11,2,2021
4515,S80948582,American Robin,Turdus migratorius,2021-02-12,11:00:00,157,80,US-OK,36.1441933,-95.933674,205,2,2021
4516,S64885073,American Robin,Turdus migratorius,2020-02-20,15:59:00,20,93,US-OK,36.116064,-95.98525,200,2,2020
4517,S68330982,American Robin,Turdus migratorius,2020-05-03,10:37:00,2,154,US-OK,36.2213571,-95.9341192,140,5,2020
4518,S101303345,American Robin,Turdus migratorius,2022-01-23,13:31:00,1,91,US-OK,36.1043853,-95.9839742,113,1,2022
4519,S56470322,American Robin,Turdus migratorius,2019-05-18,19:16:00,12,59,US-OK,36.1301108,-95.9731293,47,5,2019
4520,S64885104,American Robin,Turdus migratorius,2020-02-22,09:33:00,1,45,US-OK,35.872406,-95.401213,153,2,2020
4521,S64885098,American Robin,Turdus migratorius,2020-02-22,10:39:00,4,24,US-OK,35.9322711,-95.2811987,89,2,2020
4522,S36872852,American Robin,Turdus migratorius,2017-05-13,17:00:00,1,10,US-MO,38.8269875,-91.054033,11,5,2017
4523,S36840493,American Robin,Turdus migratorius,2017-05-13,09:00:00,3,10,US-MO,38.8291565,-91.0498206,13,5,2017
4717,S19761996,American Goldfinch,Spinus tristis,2014-08-04,11:00:00,6,0,US-VT,43.7615212,-73.3468035,17,8,2014
4718,S37097000,American Goldfinch,Spinus tristis,2017-05-23,14:06:00,2,50,US-VT,44.097019,-73.342045100000007,44,5,2017
4719,S37075088,American Goldfinch,Spinus tristis,2017-05-22,18:17:00,6,9,US-VT,43.7829965,-73.3154315,61,5,2017
4720,S18503364,American Goldfinch,Spinus tristis,2014-05-20,15:00:00,4,180,US-VT,43.8264,-73.3808,66,5,2014
4721,S1628441,American Goldfinch,Spinus tristis,2004-03-08,NA,4,0,US-VT,43.77954,-73.29591,20,3,2004
4722,S37110002,American Goldfinch,Spinus tristis,2017-05-24,07:40:00,6,80,US-VT,43.77954,-73.29591,50,5,2017
4723,S46841669,American Goldfinch,Spinus tristis,2018-06-26,07:45:00,8,120,US-VT,43.77954,-73.29591,61,6,2018
4724,S46861277,American Goldfinch,Spinus tristis,2018-06-28,19:00:00,8,45,US-VT,43.77954,-73.29591,45,6,2018
4725,S36840514,American Goldfinch,Spinus tristis,2017-05-13,10:40:00,12,275,US-MO,38.8636,-92.4504,515,5,2017
4726,S36840501,American Goldfinch,Spinus tristis,2017-05-13,10:20:00,1,20,US-MO,38.8992369,-92.4644539,22,5,2017
4727,S44577908,American Goldfinch,Spinus tristis,2018-04-14,15:50:00,2,208,US-MO,38.482151,-90.8242569,222,4,2018
4728,S41337936,American Goldfinch,Spinus tristis,2017-12-25,10:30:00,4,330,US-IL,37.6042906,-89.1945219,80,12,2017
4729,S107972603,American Goldfinch,Spinus tristis,2017-07-04,12:35:00,2,97,US-MO,38.4228376,-90.6987113,25,7,2017
4730,S24003666,American Goldfinch,Spinus tristis,2015-06-21,07:00:00,6,300,US-MO,38.2590084,-90.6262636,71,6,2015
4731,S37035538,American Goldfinch,Spinus tristis,2017-05-21,11:15:00,3,55,US-NJ,40.8030808,-74.4555728,33,5,2017
4732,S67472235,American Goldfinch,Spinus tristis,2020-04-18,16:29:00,1,21,US-OK,35.5005612,-95.9265259,35,4,2020
4733,S56506454,American Goldfinch,Spinus tristis,2019-05-19,15:59:00,1,66,US-OK,36.2081998,-96.0600758,47,5,2019
4734,S69480437,American Goldfinch,Spinus tristis,2020-05-14,09:21:00,3,219,US-OK,36.2081998,-96.0600758,97,5,2020
4735,S54425143,American Goldfinch,Spinus tristis,2019-03-31,13:38:00,4,120,US-OK,36.2179826,-95.7992634,71,3,2019
4736,S41909811,American Goldfinch,Spinus tristis,2018-01-14,14:01:00,11,100,US-MO,38.70534,-90.74048,227,1,2018
4737,S36840471,American Goldfinch,Spinus tristis,2017-05-13,07:00:00,1,60,US-MO,38.6360813,-90.7679701,79,5,2017
4738,S56362036,American Goldfinch,Spinus tristis,2019-05-16,13:34:00,4,85,US-MO,38.7055395,-90.7048416,36,5,2019
4739,S38281523,American Goldfinch,Spinus tristis,2017-07-23,08:50:00,1,182,US-MO,38.6078608,-90.489826,70,7,2017
4740,S41155853,American Goldfinch,Spinus tristis,2017-12-17,12:40:00,5,106,US-MO,38.6228053,-90.344224,108,12,2017
4741,S17855769,American Goldfinch,Spinus tristis,2014-04-12,08:45:00,7,120,US-MO,38.690995,-90.2349186,200,4,2014
4742,S21025538,American Goldfinch,Spinus tristis,2014-12-25,10:30:00,10,120,US-MO,38.690995,-90.2349186,138,12,2014
4743,S17237325,American Goldfinch,Spinus tristis,2014-02-28,08:30:00,1,0,US-MO,38.6286229,-90.302124,4,2,2014
4744,S17294044,American Goldfinch,Spinus tristis,2014-03-04,08:15:00,2,45,US-MO,38.6389068,-90.2853806,92,3,2014
4745,S17324171,American Goldfinch,Spinus tristis,2014-03-05,08:20:00,1,50,US-MO,38.6389068,-90.2853806,167,3,2014
4746,S17377851,American Goldfinch,Spinus tristis,2014-03-09,15:45:00,2,80,US-MO,38.6389068,-90.2853806,118,3,2014
4747,S17410868,American Goldfinch,Spinus tristis,2014-03-12,08:20:00,7,45,US-MO,38.6389068,-90.2853806,257,3,2014
4748,S17543272,American Goldfinch,Spinus tristis,2014-03-20,09:20:00,1,80,US-MO,38.6389068,-90.2853806,102,3,2014
4749,S17798169,American Goldfinch,Spinus tristis,2014-04-07,18:00:00,4,45,US-MO,38.6389068,-90.2853806,96,4,2014
4750,S17841108,American Goldfinch,Spinus tristis,2014-04-11,09:30:00,4,60,US-MO,38.6389068,-90.2853806,103,4,2014
4751,S17891506,American Goldfinch,Spinus tristis,2014-04-14,09:00:00,2,90,US-MO,38.6389068,-90.2853806,203,4,2014
4752,S17931688,American Goldfinch,Spinus tristis,2014-04-17,08:00:00,3,120,US-MO,38.6389068,-90.2853806,307,4,2014
4753,S18038666,American Goldfinch,Spinus tristis,2014-04-22,18:30:00,4,75,US-MO,38.6389068,-90.2853806,76,4,2014
4754,S18044118,American Goldfinch,Spinus tristis,2014-04-23,12:00:00,4,45,US-MO,38.6389068,-90.2853806,62,4,2014
4755,S18164541,American Goldfinch,Spinus tristis,2014-05-01,08:30:00,2,60,US-MO,38.6389068,-90.2853806,91,5,2014
4756,S18178852,American Goldfinch,Spinus tristis,2014-05-02,08:15:00,1,60,US-MO,38.6389068,-90.2853806,115,5,2014
4757,S18284435,American Goldfinch,Spinus tristis,2014-05-08,08:20:00,6,90,US-MO,38.6389068,-90.2853806,130,5,2014
4758,S18310479,American Goldfinch,Spinus tristis,2014-05-09,18:00:00,6,60,US-MO,38.6389068,-90.2853806,87,5,2014
4759,S18337590,American Goldfinch,Spinus tristis,2014-05-11,09:30:00,3,180,US-MO,38.6389068,-90.2853806,119,5,2014
4760,S18346956,American Goldfinch,Spinus tristis,2014-05-11,18:30:00,4,60,US-MO,38.6389068,-90.2853806,121,5,2014
4761,S18375175,American Goldfinch,Spinus tristis,2014-05-13,08:20:00,4,60,US-MO,38.6389068,-90.2853806,71,5,2014
4762,S19781842,American Goldfinch,Spinus tristis,2014-09-09,08:30:00,2,45,US-MO,38.6389068,-90.2853806,74,9,2014
4763,S20016034,American Goldfinch,Spinus tristis,2014-10-03,08:45:00,45,45,US-MO,38.6389068,-90.2853806,189,10,2014
4764,S20047706,American Goldfinch,Spinus tristis,2014-10-06,08:45:00,6,60,US-MO,38.6389068,-90.2853806,105,10,2014
4765,S20070906,American Goldfinch,Spinus tristis,2014-10-08,07:45:00,4,45,US-MO,38.6389068,-90.2853806,120,10,2014
4766,S20416528,American Goldfinch,Spinus tristis,2014-11-02,11:00:00,4,30,US-MO,38.6389068,-90.2853806,32,11,2014
4767,S20893308,American Goldfinch,Spinus tristis,2014-12-13,10:30:00,2,120,US-MO,38.6389068,-90.2853806,144,12,2014
4768,S20974801,American Goldfinch,Spinus tristis,2014-12-21,09:15:00,15,165,US-MO,38.6389068,-90.2853806,157,12,2014
4769,S20997656,American Goldfinch,Spinus tristis,2014-12-23,08:30:00,4,30,US-MO,38.6389068,-90.2853806,74,12,2014
4770,S21095947,American Goldfinch,Spinus tristis,2014-12-31,08:00:00,12,120,US-MO,38.6389068,-90.2853806,322,12,2014
4771,S22360906,American Goldfinch,Spinus tristis,2015-03-15,09:00:00,2,120,US-MO,38.6389068,-90.2853806,157,3,2015
4772,S23140528,American Goldfinch,Spinus tristis,2015-04-30,07:00:00,9,105,US-MO,38.6389068,-90.2853806,150,4,2015
4773,S23197329,American Goldfinch,Spinus tristis,2015-05-03,07:00:00,6,180,US-MO,38.6389068,-90.2853806,120,5,2015
4774,S23261547,American Goldfinch,Spinus tristis,2015-05-05,19:00:00,8,45,US-MO,38.6389068,-90.2853806,54,5,2015
4775,S23465605,American Goldfinch,Spinus tristis,2015-05-15,18:30:00,1,30,US-MO,38.6389068,-90.2853806,104,5,2015
4776,S29265867,American Goldfinch,Spinus tristis,2016-04-27,08:00:00,2,45,US-MO,38.6389068,-90.2853806,87,4,2016
4777,S32025863,American Goldfinch,Spinus tristis,2016-10-13,13:15:00,1,60,US-MO,38.6389068,-90.2853806,32,10,2016
